formations,experiences,competences,Qualités,langues,permis,metier
"['Formation MAÎTRISE EN STATISTIQUE APPLIQUÉE 2008 Diplôme ou qualification obtenu(e).', 'Formation DOCTORAT EN SCIENCES ECONOMIQUES\n\n| Bac+5 et plus ou équivalents Diplôme ou qualification obtenu(e). - Domaine de formation : Économie Voir plus Voir moins', ""Formation MASTERE EN STATISTIQUE APPLIQUEE\n\n| Bac+5 et plus ou équivalents Diplôme ou qualification obtenu(e). - Domaine de formation : Statistique - Formation effectuée à l'étranger Voir plus Voir moins""]","[""Expérience Enseignante\n\n| Lycée Île de France Villebon-sur-Yvette  (Lycée Île de France Villebon-sur-Yvette) de sept. 2019 à août 2020 (11 mois) Professeur principal pour les TES,\nModules enseignés:\nSciences économiques et sociales pour les TES\nÉconomie approfondie pour les TES\nSciences politiques pour les TES \nSciences économiques et sociales pour les secondes\nManagement et science de la gestion pour les secondes\nÉconomie pour les premières STMG Compétences Collecter des informations pour préparer une séquence de formation, une leçon Définir un objectif d'apprentissage et le programme des activités pédagogiques Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux Organiser l'espace pédagogique (Intermédiaire) Voir plus Voir moins"", 'Expérience Vacataire\n\n| Unversité de Versailles Saint-Quentin-en-Yvelines Non renseigné', ""Expérience Attaché temporaire d'enseignement et de recherche\n\n| Université de Lorraine Non renseigné""]","['Analyse de données expérimentales', 'Arabe', 'Développement économique', 'Économétrie', 'Économie', 'Économie du développement durable', 'Espagnol', 'Gestion des habitats naturels', 'Informatique', 'Logiciels de gestion de base de données', 'Logique mathématique', 'Modélisation statistique', ""Sciences de l'information et de la communication"", 'Sciences économiques et sociales', 'Utilisation de logiciels statistiques', 'Collecter des informations pour préparer une séquence de formation, une leçon', 'Concevoir et préparer les cours, les travaux dirigés ou les travaux pratiques', ""Concevoir l'ingénierie de formation et les séquences pédagogiques"", 'Conseiller et apporter un appui technique aux étudiants, enseignants dans leur orientation, recherche de stage, projet', ""Définir un objectif d'apprentissage et le programme des activités pédagogiques"", ""Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux"", 'Enseigner, transmettre des connaissances, développer des compétences', ""Évaluer des acquis d'apprentissage, de formation ou d'expérience"", ""Organiser l'espace pédagogique"", ""Présider ou participer à un jury d'examen"", 'Transmettre une technique, un savoir-faire', 'Adapter les outils de traitement statistique de données', ""Assister une structure dans l'interprétation et l'analyse d'une étude"", ""Définir et faire évoluer des procédés de traitement de l'information"", 'Réaliser un modèle de prévision', ""Coordonner le déroulement d'une étude"", ""Diriger des travaux de recherche (thèse, mémoire d'études...)"", 'Réaliser une étude', 'Réaliser une étude quantitative', 'Techniques de communication orales, écrites et numériques', 'Techniques de formation à distance', ""Techniques de sondage d'opinions"", 'Techniques pédagogiques', 'Réaliser une veille documentaire', 'Structurer, synthétiser des informations', 'Utiliser les outils numériques', ""Informer des étudiants et des professeurs sur les projets d'enseignement/pédagogiques"", ""Rédiger de l'information"", ""Méthodes d'enquête"", 'Modélisation économique', 'Communiquer les résultats des études aux parties prenantes']",[],"['Anglais', 'Français']","['A - Moto', 'B - Véhicule léger']",Data scientist
"['Formation Master Mathématiques et application spécialité Statistique \n\n| Bac+5 et plus ou équivalents 2023 Diplôme ou qualification obtenu(e). - Domaine de formation : Mathématiques Appliquées Voir plus Voir moins', ""Formation Maîtrise Mention Mathématiques et applications Spécialité Mathématiques fondamentales\n\n| Bac+3, Bac+4 ou équivalents 2017 Diplôme ou qualification obtenu(e). - Domaine de formation : Mathématiques Compétences Concevoir des supports et outils pédagogiques (matériel pédagogique, logiciel éducatif, sujet d'examen) (Avancé) Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux (Avancé) Enseigner, transmettre des connaissances, développer des compétences (Avancé) Logique mathématique (Avancé) Voir plus Voir moins""]","[""Expérience Professeur de mathématiques\n\n| Education Nationale  (LILLE) de sept. 2018 à févr. 2020 (1 an et 6 mois) Compétences Faciliter la communication entre les enseignants et les parents (Débutant) Renseigner des supports d'évaluation scolaire (Intermédiaire) Techniques pédagogiques (Intermédiaire) Concevoir des supports et outils pédagogiques (matériel pédagogique, logiciel éducatif, sujet d'examen) (Avancé) Définir la progression pédagogique (Avancé) Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux (Avancé) Enseigner, transmettre des connaissances, développer des compétences (Avancé) Programme de l'Éducation Nationale (Avancé) Voir plus Voir moins"", 'Expérience Professeur cours particuliers\n\n| (Nancy) de juil. 2015 à août 2015 (2 mois)', ""Expérience Professeur assistant\n\n| Lycée Jeanne d'Arc  (NANCY) de nov. 2014 à août 2015 (10 mois) Compétences Renseigner des supports d'évaluation scolaire (Intermédiaire) Techniques pédagogiques (Intermédiaire) Concevoir des supports et outils pédagogiques (matériel pédagogique, logiciel éducatif, sujet d'examen) (Avancé) Définir la progression pédagogique (Avancé) Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux (Avancé) Enseigner, transmettre des connaissances, développer des compétences (Avancé) Programme de l'Éducation Nationale (Avancé) Voir plus Voir moins""]","[""Concevoir des supports et outils pédagogiques (matériel pédagogique, logiciel éducatif, sujet d'examen)"", ""Conseiller des apprenants dans l'organisation de leur travail personnel"", 'Définir la progression pédagogique', ""Développer une démarche pédagogique pour l'enseignement des savoirs fondamentaux"", 'Enseigner, transmettre des connaissances, développer des compétences', ""Renseigner des supports d'évaluation scolaire"", 'Analyse de données expérimentales', 'Langages de programmation informatique', 'Logiciels de gestion de base de données', 'Logique mathématique', 'Modélisation et simulation', 'Utilisation de logiciels statistiques', 'Expliquer et faire respecter les règles et procédures', 'Structurer, synthétiser des informations', 'Utiliser les outils numériques', 'Adapter les outils de traitement statistique de données', 'Analyser, exploiter, structurer des données', ""Programme de l'Éducation Nationale"", 'Règlement intérieur, consignes de sécurité, règles de vie collective', 'Faciliter la communication entre les enseignants et les parents', 'Réaliser une étude', 'Techniques pédagogiques']",[],"['Français', 'Anglais']",['B - Véhicule léger'],Data scientist
"['Formation Mastère Data Science in Business\n\n| Bac+5 et plus ou équivalents 2024 Diplôme ou qualification obtenu(e). - Domaine de formation : Intelligence Artificielle Voir plus Voir moins', 'Formation Master en Economie parcours Econométrie, Big data, Statistique\n\n| Bac+5 et plus ou équivalents 2022 Diplôme ou qualification obtenu(e). - Domaine de formation : Économétrie Voir plus Voir moins', ""Formation Licence en Planification et Gestion des projets\n\n| Bac+3, Bac+4 ou équivalents 2018 - Domaine de formation : Planification - Formation effectuée à l'étranger Voir plus Voir moins""]","['Expérience Data Scientist\n\n| CNS Institut (La Défense) de oct. 2022 à nov. 2024 (2 ans et 2 mois) Webscraping et structuration : extraction, nettoyage et structuration de données en ligne pour exploitation analytique. Création de dashboards interactifs sous Power BI et Tableau pour visualiser des KPIs stratégiques. Analyses approfondies et présentation pédagogique aux équipes. Développement d’un outil métier sur mesure pour automatiser les processus d’analyse et optimiser l’efficacité. Voir plus Voir moins', ""Expérience Data Scientist\n\n| TotalEnergies (La Défense) de avr. 2022 à sept. 2022 (6 mois) Capitalisation et gestion de bases de données : organisation, structuration et maintenance pour assurer accessibilité et intégrité. Extraction de données stratigraphiques et géologiques via OCR, ReGex, NLP et modèles Deep Learning depuis fichiers PDF scannés ou non. Développement d’un workflow automatisé pour optimiser l’extraction et le stockage des données Compétences Adapter les outils de traitement statistique de données Définir et faire évoluer des procédés de traitement de l'information Voir plus Voir moins""]","['Adapter les outils de traitement statistique de données', 'Analyser, exploiter, structurer des données', ""Analyser / traiter l'information à des fins d'anticipation"", ""Définir et faire évoluer des procédés de traitement de l'information"", 'Enrichir une base de données', 'Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...)', 'Algorithmique', 'Anglais technique', 'Business Intelligence (BI) / Informatique décisionnelle', 'Intelligence artificielle', 'Langages de programmation informatique', 'Programmation en Python', 'Concevoir et développer une solution digitale', ""Rédiger des documents d'ingénierie (rédaction des spécifications fonctionnelles et livrables techniques des solutions)"", 'Concevoir et gérer un projet', 'Superviser et coordonner les réalisations, études ou développements informatiques (collaborateurs, sous-traitants)', ""Utiliser l'anglais en contexte professionnel"", ""Méthodes d'analyse (systémique, fonctionnelle, de risques, ...)"", ""Surveiller le fonctionnement d'applicatifs et logiciels""]",[],"['Français', 'Anglais']",[],Data scientist
"[""Formation Master en Data Science et IA\n\n| Bac+5 et plus ou équivalents 2023 Diplôme ou qualification obtenu(e). Le Mastère en Intelligence Artificielle et Management parcours Data Science a pour but la consolidation d'une double spécialisation en Big Data (Informatique, Programmation, Python, Machine Learning, Deep Learning, Réseaux de neurones) et Management de l’Intelligence Artificielle (Règlementation RGPD, Marketing Digital, analyse de réseaux sociaux, etc) - Domaine de formation : Data Science Voir plus Voir moins"", ""Formation Master Études Statistiques\n\n| Bac+5 et plus ou équivalents 2022 Diplôme ou qualification obtenu(e). Le Master 2 Études Économiques et Statistiques combine principalement des cours d'économie appliquée (Evaluation of public policies, Econometrics), de techniques quantitatives (Data science, Datamining, Dynamic Economics and Forecast) et d'informatique appliquée (Web, Big Data / SAS, Machine learning). - Domaine de formation : Statistique Voir plus Voir moins"", 'Formation Analyse Economique\n\n| Bac+3, Bac+4 ou équivalents 2020 Diplôme ou qualification obtenu(e). - Domaine de formation : Économie Voir plus Voir moins']","['Expérience Data Analyst\n\n| UCANSS (Paris) de mai 2024 à janv. 2025 (9 mois) Intégré au sein de la Direction des Etudes Statistiques (DIRES) de l’UCANSS, dans une équipe de 8 personnes composée de Data Analysts, Data Engineers et de responsables, j’ai été recruté pour moderniser les processus de reporting et d’analyse des ressources humaines de la Sécurité Sociale. L’objectif principal était de rendre les données plus accessibles et exploitables pour les\n décideurs. Voir plus Voir moins', 'Expérience Data Analyst\n\n| April Santé Prévoyance (Lyon, Auvergne-Rhône-Alpes, France) de sept. 2022 à sept. 2023 (1 an) Intégré au sein du département de conception des produits d’assurance emprunteur, dans une équipe de 10 personnes composée de data analysts, actuaires, chefs de produit, managers, j’ai été chargé d’optimiser les processus d’analyse de données pour améliorer le suivi des performances des produits d’assurance. Voir plus Voir moins', ""Expérience Chargé d'études Statistiques\n\n| Spartoo (Grenoble, Auvergne-Rhône-Alpes, France) de mai 2022 à sept. 2022 (5 mois) Intégré au sein du département Marketing et Data Mining de Spartoo, dans une équipe de 7personnes comprenant des Data Analyst, Data Scientist et des chefs de produit, j’ai été chargé de renfoncer l’analyse des données clients pour mieux comprendre les comportements d’achat et optimiser les offres de l’entreprise. Voir plus Voir moins""]","['Adapter les outils de traitement statistique de données', ""Définir et faire évoluer des procédés de traitement de l'information"", 'Mobiliser des données massives pour éclairer les prises de décisions', 'Réaliser un modèle de prévision', 'Intelligence économique', 'Modélisation statistique', 'Programmation en Python', 'Système de Gestion de Bases de Données (SGBD)', 'Communiquer les résultats des études aux parties prenantes', ""Rédiger de l'information"", 'Modélisation économique', 'Réaliser une veille documentaire', ""Mettre en place des outils d'aide à la décision""]",[],"['Français', 'Anglais']",['B - Véhicule léger'],Data scientist
"['Formation RNCP 7 - Data Scientist (Central Supélec&OC)\n\n| Bac+5 et plus ou équivalents 2022 Diplôme ou qualification obtenu(e). - Domaine de formation : Intelligence Artificielle Voir plus Voir moins', ""Formation Ingénieur du monde numérique (ESIEA)\n\n| Bac+5 et plus ou équivalents 2019 Diplôme ou qualification obtenu(e). - Domaine de formation : Informatique Et Systèmes D'information Voir plus Voir moins"", ""Formation Bac Scientifique - Science de l'ingénieur - Spécialité mathématiques\n\n| Bac ou équivalent 2011 - Domaine de formation : Mathématiques Voir plus Voir moins""]","[""Expérience ingénieur d'étude\n\n| Alten (Cholet) de nov. 2019 à oct. 2020 (11 mois) IVQ sur le site Thales Cholet sur équipements électroniques en python. Compétences Concevoir une application web (Intermédiaire) Déterminer des mesures correctives (Intermédiaire) Rédiger un cahier des charges, des spécifications techniques (Intermédiaire) Systèmes d'information de gestion (Intermédiaire) Voir plus Voir moins"", ""Expérience étudiant chef de projet\n\n| Projevia (Laval) de déc. 2018 à mars 2019 (4 mois) Création d'un POC d'une IA capable de créer des encarts personnalisés pour magasine en s'appuyant sur l'open data.\nAlgorithme en Python et data visualisation en R Compétences Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation (Débutant) Concevoir et gérer un projet (Intermédiaire) Définir la stratégie des systèmes d'informations (Intermédiaire) Voir plus Voir moins"", ""Expérience stagiaire data scientist\n\n| Decathlon International (Lille) de avr. 2016 à oct. 2016 (7 mois) Benchmarking de systèmes de recommandation en R et SQL Compétences Communiquer les résultats des études aux parties prenantes (Intermédiaire) Conception et analyse d'enquête (Intermédiaire) Modélisation et simulation (Intermédiaire) Voir plus Voir moins""]","['Algorithmique', 'Analyse de données expérimentales', ""Conception et analyse d'enquête"", 'Langages de programmation informatique', 'Logiciels de gestion de base de données', 'Modélisation et simulation', 'Modélisation statistique', ""Systèmes d'information de gestion"", 'Utilisation de logiciels statistiques', 'Adapter les outils de traitement statistique de données', 'Concevoir une application web', ""Définir et faire évoluer des procédés de traitement de l'information"", 'Réaliser un modèle de prévision', 'Réaliser des études spécifiques', 'Réaliser une étude', 'Réaliser une étude quantitative', 'Concevoir et gérer un projet', ""Définir la stratégie des systèmes d'informations"", ""Mettre en place des outils d'aide à la décision"", ""Rédiger de l'information"", 'Rédiger un cahier des charges, des spécifications techniques', 'Réaliser une veille documentaire', 'Utiliser les outils numériques', 'Communiquer les résultats des études aux parties prenantes', 'Concevoir des modèles de détection des insights consommateurs', 'Procéder au choix de réalisation, de traitement en interne ou par sous-traitance et en contrôler la conformité de réalisation', 'Déterminer des mesures correctives', 'Techniques de benchmarking']",[],"['Anglais', 'Français', 'Espagnol', 'Allemand']",['B - Véhicule léger'],Data scientist
"['Formation Bac Professionnel Agricole CGEVV\n\n| Bac ou équivalent 2021 Diplôme ou qualification obtenu(e). Formation alliant viticulture, œnologie et gestion d’entreprise vitivinicole, préparant aux métiers de viticulteur, caviste ou chef d’exploitation. Voir plus Voir moins', ""Formation MSc Risk and Finance\n\n| Bac+5 et plus ou équivalents 2015 Diplôme ou qualification obtenu(e). - Domaine de formation : Financement International - Formation effectuée à l'étranger Compétences Analyse de données financières (Avancé) Voir plus Voir moins"", ""Formation BSc Accounting and Finance\n\n| Bac+3, Bac+4 ou équivalents 2013 Diplôme ou qualification obtenu(e). - Domaine de formation : Financement International - Formation effectuée à l'étranger Compétences Sciences économiques et sociales (Avancé) Voir plus Voir moins"", 'Formation Bac S (spé Maths)\n\n| Bac ou équivalent 2010 Diplôme ou qualification obtenu(e). - Domaine de formation : Mathématiques Voir plus Voir moins']","['Expérience Head of Product & Innovation\n\n| EcoTree (Paris) de déc. 2021 à févr. 2025 (3 ans et 3 mois) Structuration des offres et des livrables, avec contribution au développement de l’espace client et garantie d’une transmission fluide des informations entre le terrain, les équipes internes et les clients.\nAutomatisation des processus internes pour accroître l’efficience opérationnelle et optimiser la circulation des données.\nMembre du COMEX, impliqué dans la coordination inter-départements Voir plus Voir moins', 'Expérience Fixed Income & Technical Analysis Advanced Specialist\n\n| Bloomberg LP (Londres) de juil. 2017 à mars 2018 (9 mois) Conseils à la clientèle sur l’utilisation de fonctions liées aux instruments à revenu fixe exotiques et à l’analyse technique\nProgrammation de signaux d’achat personnalisés, backtesting de stratégies et création de représentations graphiques Voir plus Voir moins']","['Analyse de données expérimentales', 'Logiciels de gestion de base de données', 'Maîtrise du pack Office (Word, Excel, Outlook, PowerPoint)', 'Programmation en Python', 'Sciences économiques et sociales', 'Adapter les outils de traitement statistique de données', ""Définir et faire évoluer des procédés de traitement de l'information"", 'Réaliser une veille documentaire', 'Utiliser les outils numériques', 'Communiquer les résultats des études aux parties prenantes', ""Rédiger de l'information"", 'Animer, coordonner une équipe', 'Analyse de données financières', ""Mettre en place des outils d'aide à la décision""]","[""Faire preuve d'autonomie"", 'Faire preuve de curiosité', 'Inspirer, donner du sens']",['Anglais'],['B - Véhicule léger'],Data scientist
"['Formation MASTER ISIFAR\n\n| Bac+5 et plus ou équivalents 2024 Diplôme ou qualification obtenu(e). - Domaine de formation : Mathématiques Financières Voir plus Voir moins', 'Formation CERTIFICATION AMF\n\n| Bac ou équivalent 2023 Diplôme ou qualification obtenu(e). - Domaine de formation : Gestion Actifs Voir plus Voir moins', ""Formation Licence de Mathématiques\n\n| Bac+3, Bac+4 ou équivalents 2022 Diplôme ou qualification obtenu(e). Licence de Mathématiques parcours Mathématiques Applications et Numérique\nCompétences : Développement de la rigueur mathématique, des capacités d’abstraction et du raisonnement, modélisation mathématique, maîtrise des statistiques descriptives : analyse, exploitation et structuration des données, maîtrise des logiciels de calcul et des outils de data visualisation, projet d'équipe. - Domaine de formation : Mathématiques Appliquées Voir plus Voir moins"", ""Formation Diplôme Universitaire Mathématiques et Physique\n\n| Bac ou équivalent 2016 Diplôme ou qualification obtenu(e). Remise à niveau scientifique délivré par l'Université Pierre et Marie Curie - Paris 6 - Domaine de formation : Mathématiques Voir plus Voir moins"", 'Formation Baccalauréat Economique et Social\n\n| Bac ou équivalent 2013 Diplôme ou qualification obtenu(e). Lycée Marx Dormoy - Champigny (94) - Domaine de formation : Économie Voir plus Voir moins']","[""Expérience Chargée d'assistance technique\n\n| Fidelia Assistance de mai 2017 à sept. 2017 (5 mois) - Réceptionner les appels des assurés - Analyser les demandes au regard des contrats d'assurance - Coordonner les opérations et les mettre en place - Vérifier les prestations d'assistance aux personnes Voir plus Voir moins"", 'Expérience Gestionnaire locatif\n\n| Fac-Habitat de mai 2016 à août 2016 (4 mois) - Accueil physique et téléphonique des locataires - Attribution de logements - Constitution et suivi des dossiers de location - Traitement des demandes Voir plus Voir moins', 'Expérience Vendeuse en objets de décoration\n\n| Arribas - DisneyLand Paris de mai 2015 à sept. 2015 (5 mois) - Accueil des clients en langues étrangères - Approvisionnement de la boutique - Gestion des stocks - Encaissement de la clientèle Voir plus Voir moins', ""Expérience Barista\n\n| McDonald's de déc. 2014 à janv. 2015 (2 mois) - Préparer et disposer les produits proposés par McCafé (cafés, frappés et autres gourmandises) - Ouverture/ Fermeture zone McCafé - Garantir le service et l'accueil des clients au quotidien Voir plus Voir moins""]","['Algorithmique', 'Analyse de données expérimentales', 'Big data Analytics', 'Business Intelligence (BI) / Informatique décisionnelle', ""Conception et analyse d'enquête"", 'Fiscalité', 'Langages de programmation informatique', 'Logiciel de traitement de texte', 'Logiciels de gestion de base de données', 'Modélisation et simulation', 'Modélisation statistique', 'Utilisation de logiciels de tableur', 'Utilisation de logiciels statistiques', ""Actualiser les informations mises à la disposition d'un public"", 'Adapter les outils de traitement statistique de données', 'Analyser, exploiter, structurer des données', ""Assister une structure dans l'interprétation et l'analyse d'une étude"", 'Mettre à jour un dossier, une base de données', 'Analyser et gérer les risques financiers', ""Analyser la situation financière d'un client : vérification de ses revenus, de ses dettes, des dispositifs légaux et de sa capacité de remboursement"", 'Analyser un bilan financier', 'Réaliser des opérations de marché financier', 'Droit fiscal', 'Gestion des risques (Risk Management)', ""Modalités d'accueil"", ""Règles d'affranchissement du courrier"", 'Archiver des dossiers et documents de référence', 'Classer des documents', 'Collecter et analyser des données, des informations', 'Utiliser les outils numériques', ""Coordonner le déroulement d'une étude"", 'Réaliser des modèles mathématiques financiers pour des opérateurs de marchés', 'Réaliser une étude', 'Réaliser une étude quantitative', 'Accueillir, orienter, renseigner un public', 'Assurer un accueil téléphonique', 'Identifier, traiter une demande client', 'Recueillir et analyser les besoins client', 'Gérer les agendas et planifier des rendez-vous', 'Organiser des déplacements professionnels', ""Rédiger un rapport, un compte rendu d'activité"", ""Rédiger de l'information"", 'Rédiger et faire publier des notes de conjonctures sectorielles ou des études sur de grandes entreprises', 'Analyser les tendances de consommation des clients', ""Réaliser une étude de marché, évaluer le potentiel d'un produit ou service"", 'Concevoir et gérer un projet', ""Mettre en place des outils d'aide à la décision"", ""Analyse de l'audience cible"", 'Techniques de prise de notes', 'Certification AMF (Autorité des Marchés Financiers)', 'Suivre un contrat, vérifier le respect des clauses contractuelles', 'Assurer le suivi des stocks en temps réel', 'Organiser le traitement des commandes', ""Contrôler l'accès et la circulation des personnes"", 'Bureautique', 'Communication', 'Gestion administrative', 'Gestion clientèle', 'Gestion immobilière']","[""Faire preuve d'autonomie"", 'Faire preuve de persévérance', 'Faire preuve de réactivité', 'Faire preuve de rigueur et de précision', 'Prendre des initiatives et être force de proposition', 'Travailler en équipe']","['Anglais', 'Arabe', 'Espagnol']",['B - Véhicule léger'],Data scientist
"[""Formation Master en Data Science de l'EPFL\n\n| Bac+5 et plus ou équivalents 2021 Diplôme ou qualification obtenu(e). - Domaine de formation : Data Science - Formation effectuée à l'étranger Voir plus Voir moins"", ""Formation Bachelor en Systèmes de Communication de l'EPFL\n\n| Bac+3, Bac+4 ou équivalents 2018 Diplôme ou qualification obtenu(e). - Domaine de formation : Informatique Et Systèmes D'information - Formation effectuée à l'étranger Voir plus Voir moins""]",[],"['Adapter les outils de traitement statistique de données', ""Définir et faire évoluer des procédés de traitement de l'information"", 'Structurer, synthétiser des informations']",[],"['Anglais', 'Français']",['B - Véhicule léger'],Data scientist
